tid,date,subject,author,fname,views,replies,pings_num,share_num,total_heat,score,article_type,split,word_count,paragraph_count,paragraphs_per_1000,median_paragraph_len,short_paragraph_ratio,max_short_run,list_like_lines,path,url
856928,2023-11-12,宜宾市公用事业服务集团有限公司及其子公司 2023年第二批员工公开招聘的公告,大宜宾-梦竹,今日宜宾,15843,0,0,0,0,15843,招聘求职信息,train,2109,54,25.6,17.5,0.556,5,10,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/11/856928-宜宾市公用事业服务集团有限公司及其子公司-2023年第二批员工公开招聘的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=856928
863063,2024-01-08,宜宾市食品药品检验检测中心 关于2024年度公开招聘就业见习人员的公告,大宜宾-梦竹,今日宜宾,15436,2,0,0,0,15636,招聘求职信息,train,576,23,39.93,14,0.522,3,10,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/01/863063-宜宾市食品药品检验检测中心-关于2024年度公开招聘就业见习人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=863063
849117,2023-09-07,2023年宜宾市事业单位第二次 公开考试招聘765名工作人员公告,大宜宾-梦竹,今日宜宾,15190,2,0,0,0,15390,招聘求职信息,train,10955,222,20.26,28.0,0.387,11,38,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/09/849117-2023年宜宾市事业单位第二次-公开考试招聘765名工作人员公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=849117
834826,2023-05-17,宜宾政府单位急招公务车驾驶员！,大宜宾-梦竹,今日宜宾,10263,51,0,0,0,15363,政务公告党建,train,2439,208,85.28,10.0,0.938,56,5,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/05/834826-宜宾政府单位急招公务车驾驶员！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=834826
869411,2024-03-12,2024年宜宾市翠屏区区属国有企业 第一次面向社会公开招聘工作人员公告,大宜宾-梦竹,今日宜宾,15094,1,0,0,0,15194,招聘求职信息,train,4159,97,23.32,30,0.392,4,43,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/03/869411-2024年宜宾市翠屏区区属国有企业-第一次面向社会公开招聘工作人员公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=869411
845622,2023-08-09,宜宾机场集团有限公司 2023年公开招聘工作人员的公告,大宜宾-梦竹,今日宜宾,15000,1,0,0,0,15100,招聘求职信息,train,2894,98,33.86,23.5,0.449,5,20,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/08/845622-宜宾机场集团有限公司-2023年公开招聘工作人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=845622
868768,2024-03-06,2024年宜宾市翠屏区大观楼街道 第一次公开招聘街道城管协管员的公告,大宜宾-梦竹,今日宜宾,14937,1,0,0,0,15037,招聘求职信息,train,1780,51,28.65,18,0.529,5,19,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/03/868768-2024年宜宾市翠屏区大观楼街道-第一次公开招聘街道城管协管员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=868768
841069,2023-07-04,2023年宜宾高新区综合服务中心第二次 公开招聘37名聘用人员公告,大宜宾-梦竹,今日宜宾,11994,30,0,0,0,14994,招聘求职信息,train,2681,67,24.99,22,0.448,5,19,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/07/841069-2023年宜宾高新区综合服务中心第二次-公开招聘37名聘用人员公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=841069
876269,2024-05-14,宜宾市“两海”示范区2024年公开招聘 社区专职工作者公告,大宜宾-梦竹,今日宜宾,14720,2,0,0,0,14920,招聘求职信息,train,3395,75,22.09,22,0.48,6,34,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/05/876269-宜宾市“两海”示范区2024年公开招聘-社区专职工作者公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=876269
841914,2023-07-11,四川安达信物流有限公司 招聘玻瓶包检工、玻瓶质检工25人,大宜宾-梦竹,今日宜宾,14610,3,0,0,0,14910,招聘求职信息,train,1221,48,39.31,17.5,0.562,4,27,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/07/841914-四川安达信物流有限公司-招聘玻瓶包检工、玻瓶质检工25人.md,https://dayibin.cn/forum.php?mod=viewthread&tid=841914
858494,2023-11-27,宜宾市南溪区招聘禁毒社工,大宜宾-梦竹,今日宜宾,14550,2,0,0,0,14750,招聘求职信息,train,1270,46,36.22,20.0,0.522,6,9,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/11/858494-宜宾市南溪区招聘禁毒社工.md,https://dayibin.cn/forum.php?mod=viewthread&tid=858494
876588,2024-05-17,2024年上半年宜宾市翠屏区事业单位 公开考核招聘31名工作人员公告,大宜宾-梦竹,今日宜宾,14046,2,0,0,0,14246,招聘求职信息,train,6827,133,19.48,37,0.301,3,54,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/05/876588-2024年上半年宜宾市翠屏区事业单位-公开考核招聘31名工作人员公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=876588
851352,2023-09-26,2023年宜宾高新区综合服务中心 第三次公开招聘22名聘用人员公告,大宜宾-梦竹,今日宜宾,13993,1,0,0,0,14093,招聘求职信息,train,2915,73,25.04,25,0.411,5,19,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/09/851352-2023年宜宾高新区综合服务中心-第三次公开招聘22名聘用人员公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=851352
841683,2023-07-09,宜宾市12345运营中心关于公开招聘 宜宾市12345政务服务便民热线座席人员的公告,大宜宾-梦竹,今日宜宾,11057,30,0,0,0,14057,招聘求职信息,train,1198,34,28.38,23.5,0.412,2,6,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/07/841683-宜宾市12345运营中心关于公开招聘-宜宾市12345政务服务便民热线座席人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=841683
859263,2023-12-04,宜宾市交通运输综合行政执法支队公开招聘5名执法辅助人员的公告,大宜宾-梦竹,今日宜宾,13599,4,0,0,0,13999,招聘求职信息,train,3280,83,25.3,22,0.47,7,34,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/859263-宜宾市交通运输综合行政执法支队公开招聘5名执法辅助人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=859263
841859,2023-07-10,宜宾市一曼中学校 2023年面向全国临聘优秀教师公告,大宜宾-梦竹,今日宜宾,9933,39,0,0,0,13833,招聘求职信息,train,1899,59,31.07,20,0.508,3,26,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/07/841859-宜宾市一曼中学校-2023年面向全国临聘优秀教师公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=841859
831844,2023-04-23,中共宜宾市委组织部 关于2023年宜宾市 公开招聘聘任制公务员的公告,大宜宾-梦竹,今日宜宾,13410,1,0,0,0,13510,招聘求职信息,train,3637,98,26.95,19.0,0.531,6,28,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/04/831844-中共宜宾市委组织部-关于2023年宜宾市-公开招聘聘任制公务员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=831844
879147,2024-06-11,宜宾市城市公共交通有限公司 公开招聘公交车长（驾驶员）的公告,大宜宾-梦竹,今日宜宾,13364,1,0,0,0,13464,招聘求职信息,train,2212,66,29.84,23.0,0.424,2,33,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/06/879147-宜宾市城市公共交通有限公司-公开招聘公交车长（驾驶员）的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=879147
844193,2023-07-28,宜民社会事业服务有限公司 关于2023年公开招聘编外聘用职工的公告,大宜宾-梦竹,今日宜宾,10492,29,0,0,0,13392,招聘求职信息,train,901,45,49.94,17,0.622,7,24,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/07/844193-宜民社会事业服务有限公司-关于2023年公开招聘编外聘用职工的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=844193
842200,2023-07-13,宜宾天原集团股份有限公司招聘,大宜宾-梦竹,今日宜宾,12601,3,0,0,0,12901,招聘求职信息,train,1217,32,26.29,26.5,0.438,4,10,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/07/842200-宜宾天原集团股份有限公司招聘.md,https://dayibin.cn/forum.php?mod=viewthread&tid=842200
838361,2023-06-13,2023年宜宾机场集团有限公司公开招聘工作人员的公告,大宜宾-梦竹,今日宜宾,12331,2,0,0,0,12531,招聘求职信息,train,2858,79,27.64,21,0.494,8,23,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/06/838361-2023年宜宾机场集团有限公司公开招聘工作人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=838361
866824,2024-02-17,珙县国有资本投资运营集团有限公司 2024年第一次公开招聘工作人员公告,大宜宾-梦竹,今日宜宾,12527,0,0,0,0,12527,招聘求职信息,train,1131,40,35.37,16.5,0.575,4,17,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/02/866824-珙县国有资本投资运营集团有限公司-2024年第一次公开招聘工作人员公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=866824
873191,2024-04-15,2024年宜宾市退役军人事务局 公开招聘临聘人员的公告,大宜宾-梦竹,今日宜宾,12067,2,0,0,0,12267,招聘求职信息,train,2525,60,23.76,28.0,0.4,4,30,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/04/873191-2024年宜宾市退役军人事务局-公开招聘临聘人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=873191
880744,2024-06-26,宜宾市翠屏区2024年面向社会公开招聘社区公告,大宜宾-梦竹,今日宜宾,12164,0,0,0,0,12164,招聘求职信息,train,4064,87,21.41,28,0.414,4,32,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/06/880744-宜宾市翠屏区2024年面向社会公开招聘社区公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=880744
861384,2023-12-24,宜宾市高新投资集团有限公司及其子公司 2023年第三批（第二次）员工公开招聘的公告,大宜宾-梦竹,今日宜宾,12162,0,0,0,0,12162,招聘求职信息,train,3232,80,24.75,21.0,0.487,6,22,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/861384-宜宾市高新投资集团有限公司及其子公司-2023年第三批（第二次）员工公开招聘的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=861384
861012,2023-12-20,宜宾职业技术学院关于2023年 招聘国家编制外工作人员的公告,大宜宾-梦竹,今日宜宾,12011,1,0,0,0,12111,招聘求职信息,train,3806,91,23.91,25,0.451,4,29,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/861012-宜宾职业技术学院关于2023年-招聘国家编制外工作人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=861012
861971,2023-12-29,宜宾市城市公共交通有限公司2023年 公开招聘公交车长（驾驶员）的公告,大宜宾-梦竹,今日宜宾,11795,3,0,0,0,12095,招聘求职信息,train,2205,71,32.2,22,0.479,7,33,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/861971-宜宾市城市公共交通有限公司2023年-公开招聘公交车长（驾驶员）的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=861971
853720,2023-10-16,宜宾市公用事业服务集团有限公司及其子公司 2023年第二批员工公开招聘的公告,大宜宾-梦竹,今日宜宾,11715,2,0,0,0,11915,招聘求职信息,train,2893,73,25.23,22,0.466,5,22,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/10/853720-宜宾市公用事业服务集团有限公司及其子公司-2023年第二批员工公开招聘的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=853720
868010,2024-02-27,宜宾市林业和竹业局公开招聘编外聘用人员的公告,大宜宾-梦竹,今日宜宾,11689,1,0,0,0,11789,招聘求职信息,train,2272,55,24.21,26,0.4,4,21,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/02/868010-宜宾市林业和竹业局公开招聘编外聘用人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=868010
861097,2023-12-21,宜宾翠屏区招聘9名网格员,大宜宾-梦竹,今日宜宾,11258,1,0,0,0,11358,招聘求职信息,train,2533,62,24.48,30.0,0.403,4,30,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/861097-宜宾翠屏区招聘9名网格员.md,https://dayibin.cn/forum.php?mod=viewthread&tid=861097
872694,2024-04-11,宜宾市叙州区商州镇 2024年公开选拔村（社区）后备干部公告,大宜宾-梦竹,今日宜宾,10763,3,0,0,0,11063,政务公告党建,train,1513,43,28.42,24,0.419,3,21,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/04/872694-宜宾市叙州区商州镇-2024年公开选拔村（社区）后备干部公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=872694
875725,2024-05-09,宜宾市交通运输综合行政执法支队 公开招聘执法辅助人员的公告,大宜宾-梦竹,今日宜宾,10569,3,0,0,0,10869,招聘求职信息,train,3249,85,26.16,22,0.459,7,35,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/05/875725-宜宾市交通运输综合行政执法支队-公开招聘执法辅助人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=875725
865330,2024-01-30,2024宜宾南溪区科技馆公开招聘,大宜宾-梦竹,今日宜宾,10564,2,0,0,0,10764,招聘求职信息,train,1064,41,38.53,16,0.512,6,14,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/01/865330-2024宜宾南溪区科技馆公开招聘.md,https://dayibin.cn/forum.php?mod=viewthread&tid=865330
863034,2024-01-08,宜宾高县交通运输局公开招聘交通 运输执法辅助人员的公告,大宜宾-梦竹,今日宜宾,10348,4,0,0,0,10748,招聘求职信息,train,2779,81,29.15,18,0.58,9,36,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/01/863034-宜宾高县交通运输局公开招聘交通-运输执法辅助人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=863034
879381,2024-06-13,宜宾市三中、宜宾三江中学关于2024年 第二次公开招聘合同制教师、职员的公告,大宜宾-梦竹,今日宜宾,10532,2,0,0,0,10732,招聘求职信息,train,5231,104,19.88,27.0,0.423,4,29,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/06/879381-宜宾市三中、宜宾三江中学关于2024年-第二次公开招聘合同制教师、职员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=879381
859471,2023-12-06,宜宾市2024年度公开考试录用473名 公务员（参照管理工作人员）的公告,大宜宾-梦竹,今日宜宾,10627,1,0,0,0,10727,招聘求职信息,train,5878,128,21.78,21.0,0.492,12,36,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/859471-宜宾市2024年度公开考试录用473名-公务员（参照管理工作人员）的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=859471
843924,2023-07-26,宜宾市翠屏区区属国有企业面向社会公开招聘工作人员公告,大宜宾-梦竹,今日宜宾,10004,4,0,0,0,10404,招聘求职信息,train,4048,102,25.2,27.0,0.422,4,43,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/07/843924-宜宾市翠屏区区属国有企业面向社会公开招聘工作人员公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=843924
876455,2024-05-16,成都银杏酒店管理学院宜宾校区公开招聘,大宜宾-梦竹,今日宜宾,9760,6,0,0,0,10360,招聘求职信息,train,615,18,29.27,24.5,0.5,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/05/876455-成都银杏酒店管理学院宜宾校区公开招聘.md,https://dayibin.cn/forum.php?mod=viewthread&tid=876455
863291,2024-01-10,宜宾长江经济带研究院 关于2023年公开招聘财务人员的公告,大宜宾-梦竹,今日宜宾,10227,1,0,0,0,10327,招聘求职信息,train,1702,47,27.61,26,0.447,3,21,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/01/863291-宜宾长江经济带研究院-关于2023年公开招聘财务人员的公告.md,https://dayibin.cn/forum.php?mod=viewthread&tid=863291
861771,2023-12-27,宜宾市翠屏区天立学校公开招聘,大宜宾-梦竹,今日宜宾,10283,0,0,0,0,10283,招聘求职信息,train,71,5,70.42,14,1.0,5,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/861771-宜宾市翠屏区天立学校公开招聘.md,https://dayibin.cn/forum.php?mod=viewthread&tid=861771
