split,weighted_score,global_percentile,year_percentile,spike_bonus,base_score,file,title,date,year,author,account,type,word_count,paragraph_count,paragraphs_per_1000,median_para_len,short_para_ratio,max_short_run,image_count,section_count,阅读,点赞,转发,喜欢,留言,url
training_top80,0.815804,0.930123,0.728972,0.189232,8.137579806942663,20250402_“强烈支持陕西人统治汉堡界！！！”.md,“强烈支持陕西人统治汉堡界！！！”,2025-04-02,2025,槽值小妹,槽值,地域文化/城市迷因,3794,148,39.01,26.0,0.277,3,39,0,97000,449,3810,132,64,https://mp.weixin.qq.com/s/CK00PEqkZtUzQdRI3T0bUw
training_top80,0.593447,0.751653,0.336449,0.0,7.571985627196991,20250410_全国所有冷门景区，真该给它磕一个！.md,全国所有冷门景区，真该给它磕一个！,2025-04-10,2025,槽值小妹,槽值,地域文化/城市迷因,3480,138,39.66,26.0,0.29,5,46,0,49000,320,1438,96,64,https://mp.weixin.qq.com/s/37mZhEm7fbLYyvKMQFVYsg
training_top80,0.578585,0.738432,0.308411,0.0,7.545441384191433,20250414_第一批毛坯风露营爱好者，把尿素袋子抢断货了.md,第一批毛坯风露营爱好者，把尿素袋子抢断货了,2025-04-14,2025,槽值小妹,槽值,社会情绪/打工人生活,2897,113,39.01,28,0.319,2,28,0,89000,189,1332,56,53,https://mp.weixin.qq.com/s/_3Ewrdthhb-7mk30Gh4Cog
training_top80,0.227703,0.31728,0.028037,0.0,6.848533873469264,20250418_娱乐圈第一美男「下海」，悄悄赚疯了？.md,娱乐圈第一美男「下海」，悄悄赚疯了？,2025-04-18,2025,槽值小妹,槽值,娱乐影视/人物舆论,3481,110,31.6,31.0,0.164,2,28,0,100000,103,195,21,15,https://mp.weixin.qq.com/s/CHq6HkruCU2qf23060RyvA
training_top80,0.939384,0.988669,0.953271,0.56661,8.718282862811298,20250421_必胜客收手吧，达美乐要笑死了.md,必胜客收手吧，达美乐要笑死了,2025-04-21,2025,槽值小妹,槽值,综合热点/观点拆解,3951,164,41.51,22.5,0.457,3,49,3,100000,1016,15000,279,43,https://mp.weixin.qq.com/s/3VUbqJRgEiC_7uvbx9CfTA
training_top80,0.506125,0.65628,0.233645,0.0,7.362437287095897,20250423_福建人最怕的女明星，为啥是刘涛.md,福建人最怕的女明星，为啥是刘涛,2025-04-23,2025,槽值小妹,槽值,地域文化/城市迷因,3398,141,41.49,23,0.362,5,45,0,50000,261,996,72,23,https://mp.weixin.qq.com/s/Kc95a89IeWd2j2YYiVwYhA
training_top80,0.878343,0.964117,0.850467,0.333675,8.359846216994525,20250425_没人觉得叶童真的很可怕吗.md,没人觉得叶童真的很可怕吗,2025-04-25,2025,槽值小妹,槽值,综合热点/观点拆解,3645,161,44.17,24,0.379,5,50,0,100000,1100,1528,303,164,https://mp.weixin.qq.com/s/-cPuBII7It2w9AWEIOgdgA
training_top80,0.723122,0.869688,0.551402,0.040595,7.9088592469770775,20250428_月销10万的“踩屎感”，正在毁掉你的脚.md,月销10万的“踩屎感”，正在毁掉你的脚,2025-04-28,2025,槽值小妹,槽值,消费品牌/商业拆解,2662,96,36.06,28.0,0.323,4,24,0,100000,346,1797,106,76,https://mp.weixin.qq.com/s/MGCkGcRTEqfugk3haBz_FA
training_top80,0.513282,0.663834,0.242991,0.0,7.374803196984449,20250430_“月入10万”的摆摊主播，一半都凉了.md,“月入10万”的摆摊主播，一半都凉了,2025-04-30,2025,槽值小妹,槽值,综合热点/观点拆解,2974,114,38.33,27.5,0.272,3,31,3,75000,192,904,59,21,https://mp.weixin.qq.com/s/-sJuyjN4H2IJq5bj1r5FpQ
training_top80,0.298522,0.405099,0.074766,0.0,7.003010969745848,20250502_江西最穷小县城，藏着20多个亿万富豪.md,江西最穷小县城，藏着20多个亿万富豪,2025-05-02,2025,槽值小妹,槽值,地域文化/城市迷因,3680,139,37.77,26,0.331,4,31,0,36000,169,880,44,10,https://mp.weixin.qq.com/s/vXHm4jjSRVbcaMrCKSMlTA
training_top80,0.835686,0.939566,0.785047,0.209807,8.169239353176662,20250507_“现在是进攻山西最好的时间！”.md,“现在是进攻山西最好的时间！”,2025-05-07,2025,槽值小妹,槽值,地域文化/城市迷因,3188,123,38.58,27,0.325,3,36,0,100000,532,2890,158,74,https://mp.weixin.qq.com/s/p_qIzXbmejWLAlVGRRK8Vg
training_top80,0.334536,0.448536,0.102804,0.0,7.062148627795473,20250510_全网唯一公认女神，我不能再夸了.md,全网唯一公认女神，我不能再夸了,2025-05-10,2025,槽值小妹,槽值,社会情绪/打工人生活,4224,119,28.17,28,0.378,13,34,0,56000,234,224,59,31,https://mp.weixin.qq.com/s/TfMhHyO4jpEFNiQS6dBYuA
training_top80,0.867081,0.958451,0.831776,0.298102,8.30510738445525,20250513_“钻进山东人的冰箱，这辈子就长生不老了”.md,“钻进山东人的冰箱，这辈子就长生不老了”,2025-05-13,2025,槽值小妹,槽值,地域文化/城市迷因,3590,148,41.23,24.0,0.426,6,56,3,100000,710,3056,221,78,https://mp.weixin.qq.com/s/VAqQr7ji27fiknWtrncB2A
excluded_bottom20,0.134731,0.189802,0.009346,0.0,6.574444837029727,20250515_“贵圈撕得好，撕得再响些”.md,“贵圈撕得好，撕得再响些”,2025-05-15,2025,槽值小妹,槽值,娱乐影视/人物舆论,3539,139,39.28,26,0.302,3,52,0,37000,102,229,26,20,https://mp.weixin.qq.com/s/0Wy9sU0A3DavwfNljrCJ6w
training_top80,0.802161,0.92068,0.71028,0.156292,8.086891963209347,20250521_救命，广东人把麦当劳爆改成粤菜了！.md,救命，广东人把麦当劳爆改成粤菜了！,2025-05-21,2025,槽值小妹,槽值,地域文化/城市迷因,3320,131,39.46,26,0.382,3,40,0,100000,423,2412,140,133,https://mp.weixin.qq.com/s/hkQygD24Z-cEycm8zDTyXg
training_top80,0.63607,0.804533,0.364486,0.0,7.718914974606911,20250522_这么怂的男人，娱乐圈找不到第二个.md,这么怂的男人，娱乐圈找不到第二个,2025-05-22,2025,槽值小妹,槽值,娱乐影视/人物舆论,3826,149,38.94,25,0.383,3,50,0,69000,449,783,147,65,https://mp.weixin.qq.com/s/6Zupho0TUOH5ay730Btglw
training_top80,0.927256,0.984891,0.934579,0.509165,8.629887567290092,20250526_看过一次海关发布，笑得我满地找头.md,看过一次海关发布，笑得我满地找头,2025-05-26,2025,槽值小妹,槽值,综合热点/观点拆解,3397,135,39.74,25,0.37,5,45,0,100000,1237,3941,495,105,https://mp.weixin.qq.com/s/Gv44w_CCfRvpYnxyCD3wiw
training_top80,0.857929,0.95373,0.813084,0.277012,8.272653259792994,20250530_“发明九寨沟的人一定是天才！”.md,“发明九寨沟的人一定是天才！”,2025-05-30,2025,槽值小妹,槽值,地域文化/城市迷因,3808,164,43.07,24.0,0.39,4,48,0,81000,687,3437,206,163,https://mp.weixin.qq.com/s/arDUZcC9ajy1GHOTVYxhmA
training_top80,0.665679,0.82814,0.429907,0.0,7.780605865666368,20250604_月入5万的富婆：黄金再见，抢LABUBU去了.md,月入5万的富婆：黄金再见，抢LABUBU去了,2025-06-04,2025,槽值小妹,槽值,综合热点/观点拆解,3198,122,38.15,28.0,0.27,3,35,0,100000,215,3241,59,33,https://mp.weixin.qq.com/s/JO4GxYy4OJNhCXHuRtXRBw
training_top80,0.253369,0.351275,0.037383,0.0,6.91248496813926,20250606_为什么每年高考，都有人丢身份证？.md,为什么每年高考，都有人丢身份证？,2025-06-06,2025,槽值小妹,槽值,日常物件/冷知识科普,1831,92,50.25,20.0,0.576,7,43,0,28000,201,501,61,15,https://mp.weixin.qq.com/s/fWMDjFtjT2d9bZvdwSia6w
training_top80,0.8265,0.935788,0.757009,0.200466,8.154865496885773,20250610_抓一次南京野猪，才明白大自然的残酷.md,抓一次南京野猪，才明白大自然的残酷,2025-06-10,2025,槽值小妹,槽值,地域文化/城市迷因,3657,146,39.92,26.0,0.37,4,53,2,100000,664,2588,123,60,https://mp.weixin.qq.com/s/gdCC_g88I3szjyQdNNEH-A
training_top80,0.887436,0.967894,0.869159,0.360789,8.401567864508506,20250612_中国最抽象的省，怎么干成了文化悍匪.md,中国最抽象的省，怎么干成了文化悍匪,2025-06-12,2025,槽值小妹,槽值,怀旧文化/IP解读,3834,166,43.3,23.5,0.446,4,53,0,100000,973,2732,213,196,https://mp.weixin.qq.com/s/qIm8WkyZnQptaB1UyjOQdQ
training_top80,0.66887,0.830028,0.439252,0.0,7.785574687151619,20250616_救命，深圳人要把校服焊身上了.md,救命，深圳人要把校服焊身上了,2025-06-16,2025,槽值小妹,槽值,地域文化/城市迷因,3213,112,34.86,29.0,0.241,3,38,0,100000,405,1023,81,62,https://mp.weixin.qq.com/s/XR5F7_KsTNrSaKK0RRH8tw
training_top80,0.85338,0.951841,0.803738,0.263435,8.251761185121394,20250618_第一批“扫墓式追星”的人，给内娱上了一课.md,第一批“扫墓式追星”的人，给内娱上了一课,2025-06-18,2025,槽值小妹,槽值,娱乐影视/人物舆论,3687,137,37.16,28,0.299,3,47,2,100000,953,1657,279,35,https://mp.weixin.qq.com/s/gY0IhKcNruwDt6CR_wTPtw
training_top80,0.490488,0.639282,0.214953,0.0,7.338790841092268,20250624_闺蜜骂不醒的恋爱脑，建议打包送到泰山.md,闺蜜骂不醒的恋爱脑，建议打包送到泰山,2025-06-24,2025,槽值小妹,槽值,身体审美/亲密关系,3214,153,47.6,20,0.542,8,49,0,29000,336,1422,77,37,https://mp.weixin.qq.com/s/0sXgIxdH_CKA5sTEx5H_rg
training_top80,0.552373,0.706327,0.28972,0.0,7.470284594122493,20250626_“9块9的优衣库平替，把我穿哭了”.md,“9块9的优衣库平替，把我穿哭了”,2025-06-26,2025,槽值小妹,槽值,消费品牌/商业拆解,3324,92,27.68,35.0,0.196,3,25,0,100000,340,469,42,42,https://mp.weixin.qq.com/s/ernwd3ZZk96534k7VXQM1g
holdout,0.958951,0.996223,0.990654,0.634644,8.822972235689624,20250627_蔡澜去世：人间好玩，我走了.md,蔡澜去世：人间好玩，我走了,2025-06-27,2025,槽值小妹,槽值,娱乐影视/人物舆论,2664,107,40.17,22,0.486,8,22,0,100000,1622,5834,718,88,https://mp.weixin.qq.com/s/8z2vsM3EvKBsI_RybrgMSA
training_top80,0.788304,0.911237,0.682243,0.139894,8.061658643284526,20250704_杨紫头上为啥顶了个妙脆角？.md,杨紫头上为啥顶了个妙脆角？,2025-07-04,2025,槽值小妹,槽值,身体审美/亲密关系,1849,62,33.53,25.0,0.323,4,21,0,100000,1712,433,127,95,https://mp.weixin.qq.com/s/8eujvGBV6iuvHJQTfqUpcg
training_top80,0.701583,0.851747,0.523364,0.006868,7.856960533196872,20250708_内娱妄想复制她，纯粹是找骂！.md,内娱妄想复制她，纯粹是找骂！,2025-07-08,2025,槽值小妹,槽值,娱乐影视/人物舆论,3829,136,35.52,29.0,0.221,3,44,0,62000,751,625,174,251,https://mp.weixin.qq.com/s/GxdDz60FcY7QDJolmkFz-Q
training_top80,0.659958,0.825307,0.411215,0.0,7.773282233073298,20250711_《甄嬛传》输给它，无需自卑.md,《甄嬛传》输给它，无需自卑,2025-07-11,2025,槽值小妹,槽值,综合热点/观点拆解,3214,134,41.69,25.0,0.336,3,64,2,69000,589,622,129,186,https://mp.weixin.qq.com/s/KnTk4oZCgizwVma555J4ow
training_top80,0.639922,0.807365,0.373832,0.0,7.726222519596344,20250715_没人觉得蒋欣真的特别狠吗.md,没人觉得蒋欣真的特别狠吗,2025-07-15,2025,槽值小妹,槽值,娱乐影视/人物舆论,3589,139,38.73,23,0.417,6,38,1,98000,795,210,163,52,https://mp.weixin.qq.com/s/5ybLx32_2L3X7xc6EwN7MA
training_top80,0.808012,0.924457,0.719626,0.169674,8.107483631285067,20250717_宋佳吐槽的“付费刑具”，正被中国女孩抛弃.md,宋佳吐槽的“付费刑具”，正被中国女孩抛弃,2025-07-17,2025,槽值小妹,槽值,身体审美/亲密关系,3628,105,28.94,34,0.238,3,32,0,100000,905,801,171,204,https://mp.weixin.qq.com/s/480pq4PeRsnQXrUFqRyGnw
training_top80,0.911381,0.977337,0.915888,0.440676,8.524497643347223,20250723_“让霸总拿折叠伞的剧组，真该找个牢坐”.md,“让霸总拿折叠伞的剧组，真该找个牢坐”,2025-07-23,2025,槽值小妹,槽值,综合热点/观点拆解,3140,121,38.54,28,0.314,6,38,0,100000,1638,2393,216,277,https://mp.weixin.qq.com/s/KoT-5kk7AQxlmvMlecwOUA
training_top80,0.28806,0.392823,0.065421,0.0,6.9754968933731405,20250725_多少人沉迷健身，是为了救活屁股？.md,多少人沉迷健身，是为了救活屁股？,2025-07-25,2025,槽值小妹,槽值,身体审美/亲密关系,3466,128,36.93,29.0,0.227,3,46,0,32000,157,972,31,38,https://mp.weixin.qq.com/s/1D6xzbKLX5F_Q26vyUDmBQ
training_top80,0.953464,0.994334,0.971963,0.630381,8.816411878498904,20250730_上海真没招了：“速速引进山东人！”.md,上海真没招了：“速速引进山东人！”,2025-07-30,2025,槽值小妹,槽值,地域文化/城市迷因,3482,126,36.19,29.0,0.278,4,35,0,100000,1362,8443,353,356,https://mp.weixin.qq.com/s/rkoeuo2Lx5ygjLOEc2QwKw
training_top80,0.40581,0.547686,0.11215,0.0,7.189894480545793,20250801_海底捞，把饭圈玩明白了.md,海底捞，把饭圈玩明白了,2025-08-01,2025,槽值小妹,槽值,社会情绪/打工人生活,3161,108,34.17,32.0,0.231,3,31,0,61000,191,724,38,20,https://mp.weixin.qq.com/s/yXSqufHPnHBxS1fIUhyTNg
training_top80,0.418142,0.559962,0.130841,0.0,7.224714901233405,20250812_“蜜雪冰城，建议速速给她打钱！”.md,“蜜雪冰城，建议速速给她打钱！”,2025-08-12,2025,槽值小妹,槽值,综合热点/观点拆解,2747,107,38.95,27,0.346,5,33,0,41000,283,539,77,38,https://mp.weixin.qq.com/s/-kxXzxzo3AbfjaFg5YhDLQ
training_top80,0.832969,0.938621,0.775701,0.207941,8.166369082625012,20250814_“日料界的瑞幸”，偷了萨莉亚的家.md,“日料界的瑞幸”，偷了萨莉亚的家,2025-08-14,2025,槽值小妹,槽值,消费品牌/商业拆解,2883,116,40.24,26.0,0.319,6,34,0,100000,438,5608,71,141,https://mp.weixin.qq.com/s/r3Dob2hd8jRLEgZW4eYooQ
training_top80,0.671401,0.830973,0.448598,0.0,7.790239559018872,20250818_再一次为国产剧哭坟.md,再一次为国产剧哭坟,2025-08-18,2025,槽值小妹,槽值,娱乐影视/人物舆论,3283,146,44.47,22.0,0.473,10,54,0,100000,533,670,100,50,https://mp.weixin.qq.com/s/nWyNJcjt4J78rLn5Jlu2Iw
training_top80,0.676461,0.832861,0.46729,0.0,7.799185370781523,20250820_“外国朋友爬完华山，跟我说见到上帝了”.md,“外国朋友爬完华山，跟我说见到上帝了”,2025-08-20,2025,槽值小妹,槽值,综合热点/观点拆解,2862,124,43.33,24.5,0.411,5,44,0,40000,519,2369,118,166,https://mp.weixin.qq.com/s/UOdRmxa2ks_CdiAartAu8A
training_top80,0.823193,0.9339,0.747664,0.199304,8.153077554631027,20250822_小沈阳女儿，成“投胎第一志愿”了.md,小沈阳女儿，成“投胎第一志愿”了,2025-08-22,2025,槽值小妹,槽值,地域文化/城市迷因,3220,128,39.75,26.5,0.297,4,47,0,100000,808,1158,213,106,https://mp.weixin.qq.com/s/LKarAW_zd-jY02YFVqO8GA
training_top80,0.775699,0.903683,0.654206,0.1228,8.035354620096342,20250826_抱歉，贵圈谁演他都是灾难级.md,抱歉，贵圈谁演他都是灾难级,2025-08-26,2025,槽值小妹,槽值,综合热点/观点拆解,3259,118,36.21,28.5,0.305,3,37,0,100000,804,631,225,99,https://mp.weixin.qq.com/s/1_pU5-PSRgkXH-OMsqY0_g
training_top80,0.921036,0.981114,0.925234,0.49209,8.603612423025613,20250829_被霸凌的丁真，撕了内娱的剧本.md,被霸凌的丁真，撕了内娱的剧本,2025-08-29,2025,槽值小妹,槽值,娱乐影视/人物舆论,2879,92,31.96,31.0,0.228,3,38,0,100000,2287,1401,575,115,https://mp.weixin.qq.com/s/KdmFLbW8VEZCz76vLVmFqw
training_top80,0.673931,0.831917,0.457944,0.0,7.790302194357835,20250902_全网都在等着看那英的笑话.md,全网都在等着看那英的笑话,2025-09-02,2025,槽值小妹,槽值,娱乐影视/人物舆论,3315,128,38.61,27.5,0.32,5,42,0,100000,598,503,135,36,https://mp.weixin.qq.com/s/ycQ3rFa90cIfFLXgsuMaNQ
training_top80,0.829298,0.936733,0.766355,0.203137,8.158975318951184,20250904_千万别摸新疆人的瓜！.md,千万别摸新疆人的瓜！,2025-09-04,2025,槽值小妹,槽值,地域文化/城市迷因,3147,131,41.63,26,0.366,5,48,0,91000,682,2039,171,108,https://mp.weixin.qq.com/s/M9GN_5BgqFn6mBix_spDGQ
training_top80,0.52771,0.681775,0.252336,0.0,7.415695010070321,20250905_全体广东人的噩梦，又吵疯了.md,全体广东人的噩梦，又吵疯了,2025-09-05,2025,槽值小妹,槽值,地域文化/城市迷因,2913,117,40.16,27,0.256,3,37,0,49000,315,793,73,74,https://mp.weixin.qq.com/s/i98HtspodE1OZ8YmtfIJcg
training_top80,0.495001,0.643059,0.224299,0.0,7.341634400117273,20250910_昔日“纯贵风”鼻祖，在闲鱼论斤称了？.md,昔日“纯贵风”鼻祖，在闲鱼论斤称了？,2025-09-10,2025,槽值小妹,槽值,消费品牌/商业拆解,2754,101,36.67,29,0.317,2,26,0,78000,182,830,32,94,https://mp.weixin.qq.com/s/XG_Jz5by8S_iQRJ7oe9y2g
training_top80,0.465598,0.609065,0.196262,0.0,7.301652244825432,20250912_古偶热搜，肝火太旺了.md,古偶热搜，肝火太旺了,2025-09-12,2025,槽值小妹,槽值,娱乐影视/人物舆论,3168,114,35.98,29.0,0.219,4,35,0,52000,327,447,57,85,https://mp.weixin.qq.com/s/pmkTGtQjUEPKpF3pt3xH6w
holdout,1.0,1.0,1.0,1.0,9.499894047864169,20250915_“预制菜之王”萨莉亚，怎么就没人骂？.md,“预制菜之王”萨莉亚，怎么就没人骂？,2025-09-15,2025,槽值小妹,槽值,消费品牌/商业拆解,2943,114,38.74,24.0,0.36,4,33,0,100000,5164,19000,1176,418,https://mp.weixin.qq.com/s/u1AnGxh2riOD2sPPQD-V9Q
training_top80,0.720144,0.868744,0.542056,0.036118,7.901969349811824,20250917_最没存在感的省，悄悄统治江浙沪.md,最没存在感的省，悄悄统治江浙沪,2025-09-17,2025,槽值小妹,槽值,地域文化/城市迷因,3024,125,41.34,24,0.336,3,38,0,85000,379,1984,105,91,https://mp.weixin.qq.com/s/MSIh4HVR9qlBHZ3h_8P7MA
training_top80,0.747998,0.884797,0.607477,0.071446,7.956331205620836,20250919_月薪3万，也不敢吃“快餐界爱马仕”.md,月薪3万，也不敢吃“快餐界爱马仕”,2025-09-19,2025,槽值小妹,槽值,社会情绪/打工人生活,3125,119,38.08,27,0.361,3,30,0,100000,442,1902,69,166,https://mp.weixin.qq.com/s/RjWEWpfkIu3X3aJeCb_fVA
training_top80,0.413629,0.556185,0.121495,0.0,7.215918686528116,20250925_爆火的“山寨之王”，赚了打工人100亿.md,爆火的“山寨之王”，赚了打工人100亿,2025-09-25,2025,槽值小妹,槽值,社会情绪/打工人生活,3036,115,37.88,28,0.278,3,25,0,53000,322,258,96,27,https://mp.weixin.qq.com/s/KSW8ZLaMAv8IkYgKORJv0Q
training_top80,0.93363,0.985836,0.943925,0.547598,8.689027703378851,20250929_亚朵酒店，挤满报复性开房的成年人.md,亚朵酒店，挤满报复性开房的成年人,2025-09-29,2025,槽值小妹,槽值,社会情绪/打工人生活,3044,106,34.82,28.5,0.302,3,39,0,100000,1203,8305,252,151,https://mp.weixin.qq.com/s/yofA7VteaBx__oP6EgigRA
training_top80,0.771487,0.90085,0.64486,0.119199,8.029813721094355,20251003_全国最羞耻的景点，千万别传出东北！.md,全国最羞耻的景点，千万别传出东北！,2025-10-03,2025,槽值小妹,槽值,地域文化/城市迷因,3745,151,40.32,24,0.358,4,42,0,63000,603,2397,206,59,https://mp.weixin.qq.com/s/Kl_Hn_KTavkHcoAxdvTjnQ
training_top80,0.4351,0.578848,0.149533,0.0,7.257100890289811,20251010_为什么说现在不缺牛马，就缺驴？.md,为什么说现在不缺牛马，就缺驴？,2025-10-10,2025,槽值小妹,槽值,日常物件/冷知识科普,3453,136,39.39,25.0,0.426,5,26,0,49000,235,801,55,29,https://mp.weixin.qq.com/s/N4IYBGpU9baqFkughQm6ng
training_top80,0.590916,0.750708,0.327103,0.0,7.571354304019106,20251014_月薪3万，吃不起“水果界钟薛高”.md,月薪3万，吃不起“水果界钟薛高”,2025-10-14,2025,槽值小妹,槽值,社会情绪/打工人生活,3159,119,37.67,28,0.294,4,22,0,100000,281,793,39,127,https://mp.weixin.qq.com/s/QgAwsaojn6VV7Xf6_2yBqA
training_top80,0.301053,0.406043,0.084112,0.0,7.0038381939169465,20251016_第一“黄金刺客”，又赚了中产20亿.md,第一“黄金刺客”，又赚了中产20亿,2025-10-16,2025,槽值小妹,槽值,社会情绪/打工人生活,3685,136,36.91,28.0,0.228,3,31,0,56000,143,820,25,7,https://mp.weixin.qq.com/s/YfgPIqhmDX3u6ms_mkJRTw
training_top80,0.530901,0.683664,0.261682,0.0,7.420219249178802,20251018_杨振宁逝世：宇宙无声，但有繁星回答.md,杨振宁逝世：宇宙无声，但有繁星回答,2025-10-18,2025,槽值,槽值,地域文化/城市迷因,3912,116,29.65,31.0,0.267,6,29,0,28000,442,1289,184,6,https://mp.weixin.qq.com/s/zgbjXkg34bqbJtOu7pMkjg
